address,buurt,bouwjaar,grondoppervlakte,oppervlakte,woz_2014,woz_2015,woz_2016,woz_2017,woz_2018,woz_2019,woz_2020,woz_2021,woz_2022,woz_2023
Elzas 00062,Lunetten-Zuid,1982,0,110,198000.0,196000,186000.0,208000.0,235000,274000.0,298000.0,319000,383000,391000
Filipijnen 00062,Lunetten-Zuid,1985,115,94,191000.0,184000,209000.0,232000.0,252000,290000.0,309000.0,342000,386000,399000
Furkabaan 00062,Lunetten-Zuid,1983,0,85,138000.0,137000,171000.0,186000.0,199000,248000.0,266000.0,314000,353000,322000
Henegouwen 00062,Lunetten-Zuid,1983,0,26,68000.0,67000,64000.0,83000.0,95000,120000.0,128000.0,141000,160000,161000
Jungfrau 00062,Lunetten-Zuid,1984,0,52,103000.0,102000,110000.0,157000.0,163000,194000.0,210000.0,225000,282000,259000
Jura 00062,Lunetten-Zuid,1979,126,96,194000.0,194000,239000.0,269000.0,298000,349000.0,379000.0,382000,403000,425000
Lofoten 00062,Lunetten-Zuid,1979,195,140,240000.0,240000,279000.0,342000.0,331000,367000.0,410000.0,469000,553000,562000
Lombardije 00062,Lunetten-Zuid,1985,238,112,287000.0,299000,321000.0,304000.0,342000,353000.0,389000.0,419000,488000,528000
Oeral 00062,Lunetten-Zuid,1980,0,68,118000.0,92000,112000.0,124000.0,144000,163000.0,179000.0,200000,270000,257000
Provence 00062,Lunetten-Zuid,1983,0,28,68000.0,67000,64000.0,83000.0,95000,120000.0,128000.0,141000,166000,172000
Pyreneeën 00062,Lunetten-Zuid,1977,0,152,200000.0,172000,187000.0,211000.0,237000,261000.0,290000.0,324000,363000,354000
Seychellen 00062,Lunetten-Zuid,1985,103,98,197000.0,197000,215000.0,224000.0,257000,300000.0,312000.0,341000,406000,399000
Simplonbaan 00062,Lunetten-Zuid,1977,150,144,237000.0,241000,275000.0,334000.0,357000,361000.0,387000.0,419000,509000,523000
Vesuvius 00062,Lunetten-Zuid,1984,120,107,209000.0,209000,274000.0,290000.0,304000,313000.0,357000.0,369000,464000,474000
Walcheren 00062,Lunetten-Zuid,1983,0,87,158000.0,158000,172000.0,209000.0,239000,270000.0,288000.0,310000,408000,371000
Westfalen 00062,Lunetten-Zuid,1984,144,82,195000.0,195000,221000.0,248000.0,261000,283000.0,302000.0,332000,388000,384000
Azoren 00063,Lunetten-Zuid,1979,0,45,102000.0,102000,97000.0,133000.0,157000,176000.0,182000.0,201000,221000,231000
Balearen 00063,Lunetten-Zuid,1978,0,45,102000.0,102000,97000.0,133000.0,156000,176000.0,182000.0,201000,221000,231000
Chathams 00063,Lunetten-Zuid,1985,104,94,169000.0,170000,187000.0,237000.0,259000,277000.0,310000.0,332000,406000,387000
Filipijnen 00063,Lunetten-Zuid,1985,112,94,174000.0,176000,192000.0,242000.0,265000,283000.0,316000.0,338000,386000,395000
Graafschap 00063,Lunetten-Zuid,1981,0,30,64000.0,63000,67000.0,89000.0,101000,129000.0,140000.0,157000,178000,180000
Himalaya 00063,Lunetten-Zuid,1985,145,94,215000.0,216000,234000.0,290000.0,311000,332000.0,368000.0,393000,432000,468000
Lofoten 00063,Lunetten-Zuid,1978,139,100,207000.0,207000,238000.0,295000.0,307000,322000.0,325000.0,365000,445000,457000
Normandië 00063,Lunetten-Zuid,1983,0,26,68000.0,67000,64000.0,83000.0,95000,120000.0,128000.0,141000,160000,161000
Simplonbaan 00063,Lunetten-Zuid,1977,0,62,106000.0,108000,119000.0,134000.0,156000,176000.0,194000.0,217000,239000,260000
Sudeten 00063,Lunetten-Zuid,1979,158,131,250000.0,251000,269000.0,285000.0,317000,329000.0,363000.0,411000,486000,486000
Vogezen 00063,Lunetten-Zuid,1978,0,44,112000.0,73000,99000.0,124000.0,145000,157000.0,168000.0,187000,214000,214000
Walcheren 00063,Lunetten-Zuid,1983,0,32,79000.0,78000,80000.0,100000.0,117000,122000.0,137000.0,145000,185000,191000
Ardennen 00064,Lunetten-Zuid,1977,0,45,102000.0,92000,99000.0,124000.0,145000,157000.0,168000.0,187000,214000,217000
Eifel 00064,Lunetten-Zuid,1979,145,135,209000.0,209000,270000.0,289000.0,306000,339000.0,369000.0,467000,494000,497000
Elzas 00064,Lunetten-Zuid,1982,0,110,198000.0,196000,186000.0,208000.0,235000,265000.0,288000.0,319000,383000,360000
Filipijnen 00064,Lunetten-Zuid,1985,115,94,200000.0,202000,218000.0,268000.0,291000,309000.0,342000.0,364000,425000,424000
Furkabaan 00064,Lunetten-Zuid,1983,0,40,91000.0,101000,101000.0,128000.0,149000,161000.0,172000.0,192000,217000,204000
Henegouwen 00064,Lunetten-Zuid,1983,0,100,149000.0,149000,157000.0,175000.0,205000,239000.0,267000.0,334000,361000,352000
Himalaya 00064,Lunetten-Zuid,1985,225,94,246000.0,236000,264000.0,321000.0,347000,368000.0,406000.0,431000,494000,571000
Jura 00064,Lunetten-Zuid,1979,130,100,202000.0,202000,233000.0,274000.0,286000,303000.0,305000.0,344000,439000,447000
Lofoten 00064,Lunetten-Zuid,1979,0,101,189000.0,189000,243000.0,259000.0,289000,320000.0,344000.0,371000,430000,471000
Lombardije 00064,Lunetten-Zuid,1985,235,112,282000.0,283000,296000.0,295000.0,332000,343000.0,380000.0,409000,477000,516000
Oeral 00064,Lunetten-Zuid,1980,0,146,261000.0,258000,273000.0,298000.0,339000,361000.0,403000.0,449000,526000,531000
Provence 00064,Lunetten-Zuid,1983,0,28,68000.0,67000,64000.0,83000.0,95000,120000.0,128000.0,141000,166000,172000
Seychellen 00064,Lunetten-Zuid,1985,103,94,,188000,197000.0,242000.0,247000,278000.0,296000.0,332000,379000,386000
Simplonbaan 00064,Lunetten-Zuid,1977,152,145,238000.0,242000,273000.0,332000.0,358000,362000.0,387000.0,420000,512000,527000
Tirol 00064,Lunetten-Zuid,1984,172,86,176000.0,177000,207000.0,245000.0,271000,290000.0,319000.0,357000,433000,439000
Vesuvius 00064,Lunetten-Zuid,1984,123,105,193000.0,193000,257000.0,272000.0,286000,298000.0,339000.0,352000,461000,472000
Vogezen 00064,Lunetten-Zuid,1977,0,151,200000.0,172000,187000.0,211000.0,237000,261000.0,290000.0,324000,363000,354000
Westfalen 00064,Lunetten-Zuid,1984,137,82,199000.0,199000,227000.0,255000.0,269000,291000.0,310000.0,339000,397000,390000
Azoren 00065,Lunetten-Zuid,1979,0,137,102000.0,102000,97000.0,133000.0,157000,176000.0,182000.0,415000,391000,419000
Balearen 00065,Lunetten-Zuid,1978,0,137,102000.0,102000,97000.0,133000.0,152000,172000.0,178000.0,410000,387000,415000
Betuwe 00065,Lunetten-Zuid,1981,188,100,237000.0,237000,277000.0,299000.0,319000,362000.0,390000.0,397000,480000,484000
Chathams 00065,Lunetten-Zuid,1985,102,94,168000.0,169000,186000.0,235000.0,258000,276000.0,309000.0,331000,405000,398000
Filipijnen 00065,Lunetten-Zuid,1985,109,94,172000.0,174000,190000.0,240000.0,263000,281000.0,263000.0,288000,383000,392000
Graafschap 00065,Lunetten-Zuid,1981,0,30,64000.0,63000,67000.0,89000.0,101000,129000.0,140000.0,157000,178000,180000
Himalaya 00065,Lunetten-Zuid,1985,150,94,222000.0,222000,271000.0,255000.0,275000,312000.0,332000.0,365000,409000,437000
Jungfrau 00065,Lunetten-Zuid,1984,0,48,103000.0,102000,109000.0,148000.0,166000,186000.0,227000.0,232000,269000,259000
Normandië 00065,Lunetten-Zuid,1983,0,26,68000.0,67000,64000.0,83000.0,95000,120000.0,128000.0,141000,160000,161000
Orkaden 00065,Lunetten-Zuid,1978,165,160,266000.0,267000,331000.0,337000.0,344000,400000.0,441000.0,487000,566000,564000
Simplonbaan 00065,Lunetten-Zuid,1977,0,62,106000.0,108000,119000.0,134000.0,156000,176000.0,194000.0,217000,239000,260000
Sudeten 00065,Lunetten-Zuid,1979,160,131,251000.0,252000,288000.0,305000.0,337000,369000.0,399000.0,451000,531000,521000
Vogezen 00065,Lunetten-Zuid,1978,0,116,162000.0,106000,120000.0,136000.0,159000,179000.0,197000.0,220000,241000,264000
Walcheren 00065,Lunetten-Zuid,1983,0,32,76000.0,75000,77000.0,97000.0,114000,119000.0,133000.0,142000,182000,187000
Ardennen 00066,Lunetten-Zuid,1977,0,152,167000.0,166000,175000.0,207000.0,238000,265000.0,298000.0,337000,359000,425000
Dolomieten 00066,Lunetten-Zuid,1977,0,62,106000.0,108000,119000.0,134000.0,156000,176000.0,194000.0,217000,239000,260000
Eifel 00066,Lunetten-Zuid,1979,142,135,207000.0,207000,268000.0,287000.0,304000,338000.0,367000.0,465000,491000,494000
Elzas 00066,Lunetten-Zuid,1982,0,85,151000.0,150000,155000.0,184000.0,198000,247000.0,265000.0,313000,353000,322000
Filipijnen 00066,Lunetten-Zuid,1985,0,64,119000.0,118000,122000.0,135000.0,154000,174000.0,194000.0,219000,286000,289000
Furkabaan 00066,Lunetten-Zuid,1983,0,40,91000.0,101000,101000.0,128000.0,149000,161000.0,172000.0,192000,217000,204000
Henegouwen 00066,Lunetten-Zuid,1983,0,100,149000.0,148000,157000.0,175000.0,208000,243000.0,271000.0,337000,365000,329000
Himalaya 00066,Lunetten-Zuid,1985,98,94,169000.0,170000,184000.0,234000.0,256000,274000.0,307000.0,329000,404000,394000
Jungfrau 00066,Lunetten-Zuid,1984,0,52,103000.0,102000,110000.0,157000.0,164000,188000.0,203000.0,218000,270000,259000
Jura 00066,Lunetten-Zuid,1979,117,140,225000.0,225000,259000.0,303000.0,317000,352000.0,395000.0,453000,496000,494000
Lofoten 00066,Lunetten-Zuid,1979,0,100,206000.0,206000,272000.0,290000.0,303000,353000.0,390000.0,369000,428000,466000
Lombardije 00066,Lunetten-Zuid,1985,167,118,267000.0,268000,284000.0,283000.0,321000,332000.0,369000.0,398000,468000,468000
Provence 00066,Lunetten-Zuid,1983,0,28,68000.0,67000,64000.0,83000.0,95000,120000.0,128000.0,141000,166000,172000
Seychellen 00066,Lunetten-Zuid,1985,97,94,,188000,197000.0,242000.0,247000,278000.0,296000.0,328000,375000,378000
Simplonbaan 00066,Lunetten-Zuid,1977,137,120,234000.0,234000,270000.0,290000.0,323000,358000.0,374000.0,390000,483000,482000
Tirol 00066,Lunetten-Zuid,1984,113,88,178000.0,178000,184000.0,222000.0,243000,279000.0,301000.0,340000,434000,394000
Treek 00066,Lunetten-Zuid,1981,0,75,142000.0,141000,144000.0,158000.0,169000,189000.0,216000.0,245000,296000,287000
Vesuvius 00066,Lunetten-Zuid,1984,125,105,194000.0,194000,258000.0,274000.0,288000,299000.0,340000.0,353000,463000,475000
Vogezen 00066,Lunetten-Zuid,1977,0,45,102000.0,73000,99000.0,124000.0,145000,157000.0,168000.0,187000,214000,217000
Walcheren 00066,Lunetten-Zuid,1983,0,87,175000.0,175000,189000.0,226000.0,256000,287000.0,305000.0,327000,425000,399000
Westfalen 00066,Lunetten-Zuid,1983,230,82,229000.0,229000,258000.0,286000.0,300000,321000.0,340000.0,370000,427000,475000
Azoren 00067,Lunetten-Zuid,1979,0,371,194000.0,195000,199000.0,215000.0,259000,264000.0,297000.0,334000,388000,414000
Balearen 00067,Lunetten-Zuid,1978,0,263,194000.0,195000,199000.0,215000.0,255000,259000.0,293000.0,330000,384000,410000
Betuwe 00067,Lunetten-Zuid,1981,133,99,215000.0,215000,255000.0,277000.0,296000,340000.0,368000.0,375000,458000,426000
Chathams 00067,Lunetten-Zuid,1985,121,94,184000.0,185000,202000.0,240000.0,288000,306000.0,339000.0,382000,422000,423000
Elzas 00067,Lunetten-Zuid,1982,0,28,68000.0,67000,64000.0,83000.0,95000,120000.0,128000.0,141000,166000,172000
Filipijnen 00067,Lunetten-Zuid,1985,230,94,232000.0,234000,250000.0,300000.0,323000,341000.0,409000.0,465000,443000,521000
Graafschap 00067,Lunetten-Zuid,1981,0,30,64000.0,63000,67000.0,89000.0,101000,129000.0,140000.0,157000,178000,180000
Himalaya 00067,Lunetten-Zuid,1985,133,94,188000.0,189000,206000.0,256000.0,278000,296000.0,329000.0,351000,398000,418000
Normandië 00067,Lunetten-Zuid,1983,0,26,68000.0,67000,64000.0,83000.0,95000,120000.0,128000.0,141000,160000,161000
Orkaden 00067,Lunetten-Zuid,1978,144,131,253000.0,254000,257000.0,312000.0,357000,345000.0,395000.0,416000,514000,503000
Sudeten 00067,Lunetten-Zuid,1979,166,134,256000.0,257000,294000.0,311000.0,343000,375000.0,405000.0,457000,542000,531000
Tirol 00067,Lunetten-Zuid,1984,247,88,200000.0,201000,234000.0,268000.0,299000,318000.0,333000.0,359000,461000,510000
Vogezen 00067,Lunetten-Zuid,1978,0,110,151000.0,158000,167000.0,194000.0,223000,248000.0,279000.0,315000,347000,348000
Walcheren 00067,Lunetten-Zuid,1983,0,32,74000.0,73000,72000.0,106000.0,111000,135000.0,150000.0,150000,197000,197000
Dolomieten 00068,Lunetten-Zuid,1977,0,62,106000.0,108000,119000.0,134000.0,156000,176000.0,194000.0,217000,239000,260000
Eifel 00068,Lunetten-Zuid,1979,145,136,209000.0,209000,249000.0,286000.0,320000,353000.0,386000.0,438000,506000,500000
Elzas 00068,Lunetten-Zuid,1982,0,80,137000.0,137000,152000.0,160000.0,186000,242000.0,253000.0,257000,315000,298000
Henegouwen 00068,Lunetten-Zuid,1983,0,58,103000.0,102000,145000.0,156000.0,158000,173000.0,193000.0,225000,287000,280000
Himalaya 00068,Lunetten-Zuid,1985,98,94,172000.0,199000,207000.0,257000.0,280000,298000.0,349000.0,403000,411000,402000
Lofoten 00068,Lunetten-Zuid,1979,0,100,203000.0,203000,270000.0,288000.0,301000,351000.0,388000.0,367000,426000,460000
Lombardije 00068,Lunetten-Zuid,1985,150,112,249000.0,249000,267000.0,284000.0,324000,336000.0,375000.0,407000,468000,462000
Provence 00068,Lunetten-Zuid,1983,0,28,68000.0,67000,64000.0,83000.0,95000,120000.0,128000.0,141000,166000,172000
Seychellen 00068,Lunetten-Zuid,1985,0,64,,118000,122000.0,135000.0,154000,174000.0,194000.0,219000,286000,289000
Simplonbaan 00068,Lunetten-Zuid,1977,128,115,229000.0,229000,277000.0,296000.0,331000,356000.0,368000.0,379000,463000,466000
Tirol 00068,Lunetten-Zuid,1984,111,132,224000.0,224000,271000.0,284000.0,332000,357000.0,396000.0,414000,495000,480000
Treek 00068,Lunetten-Zuid,1981,0,63,129000.0,128000,141000.0,167000.0,178000,183000.0,195000.0,214000,309000,316000
Vesuvius 00068,Lunetten-Zuid,1984,128,105,200000.0,200000,264000.0,279000.0,295000,307000.0,348000.0,361000,471000,484000
Vogezen 00068,Lunetten-Zuid,1977,0,55,112000.0,89000,,136000.0,159000,179000.0,197000.0,220000,241000,264000
Walcheren 00068,Lunetten-Zuid,1983,0,87,172000.0,172000,184000.0,221000.0,250000,281000.0,298000.0,320000,419000,391000
Betuwe 00069,Lunetten-Zuid,1981,133,99,213000.0,213000,253000.0,274000.0,294000,337000.0,366000.0,372000,455000,423000
Eifel 00069,Lunetten-Zuid,1979,0,118,194000.0,195000,199000.0,215000.0,255000,259000.0,293000.0,330000,384000,410000
Elzas 00069,Lunetten-Zuid,1982,0,28,68000.0,67000,64000.0,83000.0,95000,120000.0,128000.0,141000,166000,172000
Graafschap 00069,Lunetten-Zuid,1981,0,30,64000.0,63000,67000.0,89000.0,101000,129000.0,140000.0,157000,178000,180000
Himalaya 00069,Lunetten-Zuid,1985,130,94,190000.0,191000,222000.0,257000.0,294000,312000.0,345000.0,367000,428000,433000
Jungfrau 00069,Lunetten-Zuid,1984,0,59,103000.0,102000,110000.0,157000.0,164000,194000.0,209000.0,228000,293000,275000
Normandië 00069,Lunetten-Zuid,1983,0,26,68000.0,67000,64000.0,83000.0,95000,120000.0,128000.0,141000,160000,161000
St.-Gotthard 00069,Lunetten-Zuid,1977,151,131,257000.0,258000,263000.0,318000.0,361000,349000.0,399000.0,420000,521000,511000
Tirol 00069,Lunetten-Zuid,1984,136,88,208000.0,208000,215000.0,234000.0,254000,291000.0,313000.0,351000,446000,415000
Walcheren 00069,Lunetten-Zuid,1983,0,32,74000.0,73000,72000.0,106000.0,111000,125000.0,140000.0,146000,182000,187000
Dolomieten 00070,Lunetten-Zuid,1977,73,108,205000.0,205000,213000.0,240000.0,255000,283000.0,297000.0,327000,423000,401000
Eifel 00070,Lunetten-Zuid,1979,184,135,223000.0,223000,284000.0,303000.0,320000,354000.0,384000.0,482000,537000,540000
Elzas 00070,Lunetten-Zuid,1982,0,80,137000.0,137000,152000.0,160000.0,186000,242000.0,253000.0,257000,315000,298000
Henegouwen 00070,Lunetten-Zuid,1983,0,79,138000.0,137000,152000.0,160000.0,183000,218000.0,234000.0,279000,312000,293000
Himalaya 00070,Lunetten-Zuid,1985,98,94,172000.0,188000,204000.0,254000.0,277000,295000.0,328000.0,350000,411000,402000
Jungfrau 00070,Lunetten-Zuid,1984,0,33,82000.0,81000,82000.0,117000.0,123000,138000.0,153000.0,155000,203000,199000
Lofoten 00070,Lunetten-Zuid,1979,0,100,205000.0,205000,271000.0,288000.0,301000,352000.0,388000.0,367000,427000,461000
Lombardije 00070,Lunetten-Zuid,1985,270,112,292000.0,293000,315000.0,333000.0,376000,388000.0,429000.0,463000,518000,583000
Provence 00070,Lunetten-Zuid,1983,0,79,138000.0,137000,152000.0,160000.0,183000,240000.0,251000.0,257000,312000,293000
Seychellen 00070,Lunetten-Zuid,1985,0,64,,118000,122000.0,135000.0,154000,174000.0,194000.0,219000,286000,289000
Tirol 00070,Lunetten-Zuid,1984,131,132,287000.0,288000,336000.0,329000.0,379000,404000.0,444000.0,462000,523000,517000
Treek 00070,Lunetten-Zuid,1981,0,63,129000.0,128000,141000.0,167000.0,178000,183000.0,195000.0,214000,269000,276000
Vesuvius 00070,Lunetten-Zuid,1984,149,80,197000.0,197000,203000.0,258000.0,285000,315000.0,356000.0,335000,393000,407000
Vogezen 00070,Lunetten-Zuid,1977,0,152,200000.0,172000,187000.0,211000.0,237000,261000.0,290000.0,324000,363000,354000
Walcheren 00070,Lunetten-Zuid,1983,0,87,166000.0,166000,181000.0,218000.0,247000,278000.0,296000.0,318000,417000,385000
Betuwe 00071,Lunetten-Zuid,1981,133,99,215000.0,215000,255000.0,277000.0,296000,340000.0,368000.0,375000,458000,426000
Elzas 00071,Lunetten-Zuid,1982,0,28,68000.0,67000,64000.0,83000.0,95000,120000.0,128000.0,141000,166000,172000
Graafschap 00071,Lunetten-Zuid,1981,0,30,64000.0,63000,67000.0,89000.0,101000,129000.0,140000.0,157000,178000,180000
Himalaya 00071,Lunetten-Zuid,1985,130,94,194000.0,194000,219000.0,242000.0,262000,299000.0,319000.0,352000,396000,415000
Jungfrau 00071,Lunetten-Zuid,1984,0,58,103000.0,102000,110000.0,157000.0,164000,194000.0,209000.0,225000,291000,271000
Normandië 00071,Lunetten-Zuid,1983,0,26,68000.0,67000,64000.0,83000.0,95000,120000.0,128000.0,141000,160000,161000
Orkaden 00071,Lunetten-Zuid,1978,199,131,273000.0,274000,279000.0,334000.0,377000,365000.0,415000.0,436000,573000,563000
Salzburg 00071,Lunetten-Zuid,1984,138,107,227000.0,227000,246000.0,282000.0,305000,319000.0,352000.0,357000,463000,454000
St.-Gotthard 00071,Lunetten-Zuid,1977,140,125,250000.0,251000,255000.0,308000.0,349000,338000.0,385000.0,406000,499000,503000
Tirol 00071,Lunetten-Zuid,1984,134,88,192000.0,192000,198000.0,235000.0,257000,293000.0,315000.0,353000,448000,417000
Walcheren 00071,Lunetten-Zuid,1983,0,70,112000.0,111000,122000.0,136000.0,153000,197000.0,217000.0,244000,313000,309000
Dolomieten 00072,Lunetten-Zuid,1977,78,132,209000.0,209000,197000.0,224000.0,236000,261000.0,277000.0,308000,402000,383000
Elzas 00072,Lunetten-Zuid,1982,0,85,151000.0,150000,155000.0,184000.0,198000,247000.0,265000.0,311000,354000,323000
Filipijnen 00072,Lunetten-Zuid,1985,0,53,102000.0,101000,105000.0,133000.0,148000,166000.0,185000.0,210000,244000,248000
Furkabaan 00072,Lunetten-Zuid,1983,0,60,111000.0,110000,115000.0,127000.0,144000,180000.0,186000.0,217000,286000,265000
Hebriden 00072,Lunetten-Zuid,1978,0,48,106000.0,108000,119000.0,134000.0,156000,176000.0,194000.0,217000,239000,218000
Henegouwen 00072,Lunetten-Zuid,1983,0,80,138000.0,137000,152000.0,160000.0,183000,240000.0,251000.0,257000,312000,295000
Himalaya 00072,Lunetten-Zuid,1985,130,94,193000.0,195000,211000.0,261000.0,284000,302000.0,335000.0,357000,404000,423000
Jungfrau 00072,Lunetten-Zuid,1984,0,52,103000.0,102000,109000.0,155000.0,174000,194000.0,223000.0,238000,290000,272000
Lofoten 00072,Lunetten-Zuid,1979,0,100,207000.0,207000,271000.0,289000.0,302000,352000.0,389000.0,368000,427000,463000
Provence 00072,Lunetten-Zuid,1983,0,80,138000.0,137000,152000.0,160000.0,183000,240000.0,251000.0,257000,312000,295000
Seychellen 00072,Lunetten-Zuid,1985,0,53,,101000,105000.0,133000.0,148000,166000.0,185000.0,210000,244000,248000
Tirol 00072,Lunetten-Zuid,1984,125,132,233000.0,233000,280000.0,293000.0,341000,366000.0,405000.0,423000,504000,495000
Treek 00072,Lunetten-Zuid,1981,0,75,142000.0,141000,144000.0,158000.0,169000,189000.0,216000.0,245000,296000,287000
Vesuvius 00072,Lunetten-Zuid,1984,145,104,181000.0,181000,193000.0,253000.0,286000,303000.0,332000.0,359000,450000,469000
Walcheren 00072,Lunetten-Zuid,1983,0,87,162000.0,162000,174000.0,211000.0,240000,271000.0,289000.0,311000,409000,375000
Betuwe 00073,Lunetten-Zuid,1981,145,101,240000.0,240000,278000.0,299000.0,319000,362000.0,391000.0,397000,466000,439000
Elzas 00073,Lunetten-Zuid,1982,0,28,68000.0,67000,64000.0,83000.0,95000,120000.0,128000.0,141000,166000,172000
Graafschap 00073,Lunetten-Zuid,1981,0,30,64000.0,63000,67000.0,89000.0,101000,129000.0,140000.0,157000,178000,180000
Himalaya 00073,Lunetten-Zuid,1985,125,94,194000.0,191000,217000.0,239000.0,259000,297000.0,316000.0,349000,393000,409000
Jungfrau 00073,Lunetten-Zuid,1984,0,58,103000.0,102000,110000.0,157000.0,155000,,201000.0,215000,267000,257000
Jura 00073,Lunetten-Zuid,1979,151,134,235000.0,235000,288000.0,317000.0,348000,386000.0,414000.0,452000,536000,527000
Normandië 00073,Lunetten-Zuid,1983,0,26,68000.0,67000,64000.0,83000.0,95000,120000.0,128000.0,141000,160000,161000
Salzburg 00073,Lunetten-Zuid,1984,113,79,168000.0,155000,185000.0,220000.0,250000,252000.0,270000.0,315000,369000,381000
