address,bouwjaar,grondoppervlakte,oppervlakte,woz_2014,woz_2015,woz_2016,woz_2017,woz_2018,woz_2019,woz_2020,woz_2021,woz_2022,woz_2023
Merwedekade 187-BS,1919,0.0,108,200000.0,201000.0,222000.0,250000.0,273000.0,305000.0,329000.0,365000.0,450000.0,435000.0
Rijnlaan 00187,1930,130.0,102,248000.0,248000.0,338000.0,360000.0,435000.0,441000.0,449000.0,532000.0,658000.0,639000.0
Waalstraat 00187,1978,119.0,73,131000.0,144000.0,174000.0,181000.0,240000.0,260000.0,285000.0,354000.0,440000.0,426000.0
Jutfaseweg 00188,1933,149.0,102,259000.0,260000.0,328000.0,356000.0,376000.0,441000.0,475000.0,484000.0,635000.0,630000.0
Merwedekade 00188,1919,0.0,70,147000.0,148000.0,162000.0,176000.0,198000.0,220000.0,241000.0,268000.0,352000.0,336000.0
Merwedekade 188-BS,1919,0.0,108,200000.0,201000.0,222000.0,250000.0,270000.0,302000.0,325000.0,362000.0,446000.0,432000.0
Rijnlaan 00188,1935,122.0,141,269000.0,270000.0,310000.0,363000.0,401000.0,427000.0,478000.0,558000.0,637000.0,640000.0
Waalstraat 00188,1981,0.0,91,191000.0,192000.0,193000.0,209000.0,241000.0,267000.0,292000.0,303000.0,366000.0,330000.0
Jutfaseweg 00189,1933,122.0,102,265000.0,266000.0,307000.0,335000.0,354000.0,419000.0,425000.0,462000.0,601000.0,596000.0
Merwedekade 00189,1919,0.0,70,147000.0,148000.0,165000.0,179000.0,201000.0,223000.0,244000.0,271000.0,356000.0,339000.0
Merwedekade 189-BS,1919,0.0,108,200000.0,201000.0,222000.0,250000.0,270000.0,302000.0,325000.0,362000.0,446000.0,432000.0
Rijnlaan 00189,1930,129.0,111,238000.0,238000.0,324000.0,345000.0,407000.0,413000.0,420000.0,485000.0,590000.0,609000.0
Jutfaseweg 00190,1933,120.0,125,296000.0,297000.0,352000.0,386000.0,408000.0,489000.0,500000.0,509000.0,527000.0,538000.0
Merwedekade 00190,1919,0.0,70,147000.0,148000.0,165000.0,179000.0,201000.0,223000.0,244000.0,271000.0,356000.0,339000.0
Merwedekade 190-BS,1919,0.0,108,200000.0,201000.0,222000.0,250000.0,270000.0,302000.0,325000.0,362000.0,446000.0,432000.0
Rijnlaan 00190,1935,121.0,141,318000.0,319000.0,326000.0,349000.0,385000.0,412000.0,464000.0,544000.0,620000.0,623000.0
Waalstraat 00190,1981,0.0,91,191000.0,192000.0,193000.0,209000.0,241000.0,267000.0,292000.0,303000.0,366000.0,330000.0
Jutfaseweg 00191,1933,127.0,102,268000.0,269000.0,309000.0,337000.0,355000.0,421000.0,455000.0,463000.0,605000.0,600000.0
Merwedekade 00191,1919,0.0,70,147000.0,148000.0,165000.0,179000.0,201000.0,223000.0,244000.0,271000.0,356000.0,339000.0
Merwedekade 191-BS,1919,0.0,108,200000.0,201000.0,222000.0,250000.0,270000.0,302000.0,325000.0,362000.0,446000.0,432000.0
Rijnlaan 00191,1930,127.0,140,232000.0,232000.0,300000.0,321000.0,388000.0,394000.0,401000.0,476000.0,613000.0,601000.0
Merwedekade 00192,1919,0.0,70,147000.0,148000.0,165000.0,179000.0,201000.0,223000.0,244000.0,271000.0,356000.0,339000.0
Merwedekade 192-BS,1919,0.0,108,200000.0,201000.0,222000.0,250000.0,270000.0,302000.0,325000.0,362000.0,446000.0,432000.0
Rijnlaan 00192,1934,111.0,128,327000.0,328000.0,350000.0,371000.0,410000.0,428000.0,472000.0,520000.0,656000.0,640000.0
Waalstraat 00192,1981,0.0,53,148000.0,149000.0,153000.0,175000.0,191000.0,213000.0,232000.0,258000.0,275000.0,254000.0
Jutfaseweg 00193,1933,84.0,106,211000.0,211000.0,270000.0,280000.0,369000.0,382000.0,431000.0,482000.0,576000.0,561000.0
Merwedekade 00193,1919,0.0,70,147000.0,148000.0,165000.0,179000.0,201000.0,223000.0,244000.0,271000.0,356000.0,339000.0
Merwedekade 193-BS,1919,0.0,108,200000.0,201000.0,222000.0,250000.0,270000.0,302000.0,325000.0,362000.0,446000.0,432000.0
Rijnlaan 00193,1926,126.0,90,218000.0,218000.0,289000.0,307000.0,358000.0,362000.0,369000.0,461000.0,597000.0,542000.0
Merwedekade 00194,1919,0.0,70,147000.0,148000.0,165000.0,179000.0,201000.0,223000.0,244000.0,271000.0,356000.0,339000.0
Merwedekade 194-BS,1919,0.0,108,200000.0,201000.0,222000.0,250000.0,270000.0,302000.0,325000.0,362000.0,446000.0,432000.0
Rijnlaan 00194,1934,108.0,117,323000.0,324000.0,342000.0,343000.0,379000.0,395000.0,435000.0,507000.0,608000.0,610000.0
Waalstraat 00194,1981,0.0,53,148000.0,149000.0,153000.0,175000.0,191000.0,213000.0,232000.0,258000.0,275000.0,254000.0
Jutfaseweg 00195,1928,0.0,110,188000.0,189000.0,248000.0,270000.0,331000.0,352000.0,354000.0,403000.0,454000.0,475000.0
Merwedekade 00195,1919,0.0,70,147000.0,148000.0,165000.0,179000.0,201000.0,223000.0,244000.0,271000.0,356000.0,339000.0
Merwedekade 195-BS,1919,0.0,108,200000.0,201000.0,222000.0,250000.0,270000.0,302000.0,325000.0,362000.0,446000.0,432000.0
Rijnlaan 00195,1930,126.0,108,233000.0,233000.0,320000.0,341000.0,402000.0,407000.0,415000.0,490000.0,608000.0,598000.0
Waalstraat 00195,1919,52.0,68,145000.0,145000.0,151000.0,183000.0,220000.0,254000.0,281000.0,349000.0,390000.0,358000.0
Jutfaseweg 00196,1928,77.0,125,267000.0,268000.0,275000.0,299000.0,330000.0,425000.0,448000.0,465000.0,558000.0,559000.0
Merwedekade 00196,1919,0.0,70,147000.0,148000.0,165000.0,179000.0,201000.0,223000.0,244000.0,271000.0,356000.0,339000.0
Merwedekade 196-BS,1919,0.0,108,200000.0,201000.0,222000.0,250000.0,270000.0,302000.0,325000.0,362000.0,446000.0,432000.0
Rijnlaan 00196,1934,108.0,102,295000.0,296000.0,312000.0,312000.0,345000.0,358000.0,393000.0,524000.0,609000.0,596000.0
Waalstraat 00196,1981,0.0,91,191000.0,192000.0,193000.0,209000.0,241000.0,267000.0,292000.0,303000.0,366000.0,330000.0
Jutfaseweg 00197,1928,89.0,122,234000.0,234000.0,278000.0,301000.0,333000.0,424000.0,447000.0,464000.0,568000.0,569000.0
Merwedekade 00197,1919,0.0,70,147000.0,148000.0,165000.0,179000.0,201000.0,223000.0,244000.0,271000.0,356000.0,339000.0
Merwedekade 197-BS,1919,0.0,108,200000.0,201000.0,222000.0,250000.0,270000.0,302000.0,325000.0,362000.0,446000.0,432000.0
Rijnlaan 00197,1930,124.0,112,236000.0,236000.0,320000.0,327000.0,409000.0,415000.0,422000.0,488000.0,639000.0,598000.0
Waalstraat 00197,1919,86.0,71,161000.0,161000.0,168000.0,195000.0,232000.0,264000.0,290000.0,353000.0,441000.0,415000.0
Jutfaseweg 00198,1928,116.0,143,275000.0,276000.0,334000.0,362000.0,400000.0,507000.0,534000.0,554000.0,581000.0,637000.0
Merwedekade 00198,1919,0.0,70,147000.0,148000.0,165000.0,179000.0,201000.0,223000.0,244000.0,271000.0,356000.0,339000.0
Merwedekade 198-BS,1919,0.0,108,200000.0,201000.0,222000.0,250000.0,270000.0,302000.0,325000.0,362000.0,446000.0,432000.0
Rijnlaan 00198,1934,108.0,119,315000.0,316000.0,335000.0,372000.0,411000.0,426000.0,466000.0,522000.0,664000.0,648000.0
Waalstraat 00198,1981,0.0,91,191000.0,192000.0,193000.0,209000.0,241000.0,267000.0,292000.0,303000.0,366000.0,330000.0
Jutfaseweg 00199,1928,117.0,125,254000.0,255000.0,312000.0,346000.0,369000.0,449000.0,490000.0,501000.0,580000.0,579000.0
Merwedekade 00199,1919,0.0,70,147000.0,148000.0,165000.0,179000.0,201000.0,223000.0,244000.0,271000.0,356000.0,339000.0
Merwedekade 199-BS,1919,0.0,108,200000.0,201000.0,222000.0,250000.0,270000.0,302000.0,325000.0,362000.0,446000.0,432000.0
Rijnlaan 00199,1930,123.0,109,232000.0,232000.0,291000.0,335000.0,395000.0,401000.0,408000.0,485000.0,599000.0,600000.0
Waalstraat 00199,1919,87.0,69,161000.0,161000.0,168000.0,194000.0,231000.0,262000.0,288000.0,349000.0,438000.0,408000.0
Jutfaseweg 00200,1928,59.0,75,171000.0,172000.0,185000.0,217000.0,275000.0,321000.0,349000.0,368000.0,391000.0,461000.0
Merwedekade 00200,1919,0.0,106,237000.0,238000.0,257000.0,280000.0,323000.0,342000.0,374000.0,388000.0,545000.0,504000.0
Merwedekade 200-BS,1919,0.0,75,205000.0,206000.0,252000.0,270000.0,311000.0,346000.0,360000.0,292000.0,430000.0,407000.0
Rijnlaan 00200,1934,108.0,120,312000.0,313000.0,333000.0,352000.0,389000.0,406000.0,447000.0,574000.0,636000.0,609000.0
Waalstraat 00200,1981,0.0,53,148000.0,149000.0,153000.0,175000.0,191000.0,213000.0,232000.0,258000.0,275000.0,254000.0
Merwedekade 00201,1919,0.0,106,193000.0,194000.0,182000.0,200000.0,230000.0,242000.0,264000.0,402000.0,509000.0,497000.0
Merwedekade 201-BS,1919,0.0,75,205000.0,206000.0,252000.0,270000.0,311000.0,346000.0,360000.0,292000.0,430000.0,407000.0
Rijnlaan 00201,1930,122.0,112,235000.0,235000.0,325000.0,347000.0,410000.0,415000.0,423000.0,455000.0,576000.0,538000.0
Waalstraat 00201,1919,92.0,69,164000.0,164000.0,174000.0,200000.0,237000.0,269000.0,294000.0,356000.0,448000.0,418000.0
Jutfaseweg 00202,1970,0.0,55,,,210000.0,217000.0,250000.0,272000.0,302000.0,330000.0,369000.0,396000.0
Merwedekade 00202,1919,0.0,106,237000.0,238000.0,257000.0,280000.0,323000.0,342000.0,374000.0,388000.0,545000.0,504000.0
Merwedekade 202-BS,1919,0.0,75,205000.0,206000.0,252000.0,270000.0,311000.0,346000.0,360000.0,292000.0,430000.0,407000.0
Rijnlaan 00202,1934,108.0,120,295000.0,296000.0,332000.0,351000.0,388000.0,405000.0,446000.0,502000.0,635000.0,608000.0
Waalstraat 00202,1981,0.0,53,148000.0,149000.0,153000.0,175000.0,191000.0,213000.0,232000.0,258000.0,275000.0,254000.0
Jutfaseweg 0202A,1970,0.0,61,,,,,280000.0,319000.0,351000.0,382000.0,399000.0,441000.0
Jutfaseweg 0202B,1970,0.0,61,,,,,258000.0,294000.0,326000.0,357000.0,426000.0,438000.0
Jutfaseweg 0202C,1970,0.0,53,,,196000.0,202000.0,233000.0,262000.0,290000.0,317000.0,384000.0,390000.0
Jutfaseweg 0202D,1970,0.0,50,,,,,224000.0,253000.0,279000.0,311000.0,390000.0,409000.0
Jutfaseweg 0202E,1970,0.0,46,,,,,203000.0,229000.0,252000.0,276000.0,358000.0,359000.0
Jutfaseweg 0202G,1970,0.0,46,,,179000.0,182000.0,210000.0,236000.0,260000.0,283000.0,365000.0,366000.0
Jutfaseweg 0202H,1970,0.0,54,,,209000.0,208000.0,240000.0,270000.0,306000.0,318000.0,362000.0,381000.0
Jutfaseweg 00203,1970,0.0,45,,,,,199000.0,226000.0,249000.0,269000.0,334000.0,344000.0
Merwedekade 00203,1919,0.0,106,193000.0,194000.0,182000.0,200000.0,230000.0,245000.0,267000.0,405000.0,512000.0,500000.0
Merwedekade 203-BS,1919,0.0,75,205000.0,206000.0,252000.0,270000.0,311000.0,346000.0,360000.0,292000.0,430000.0,407000.0
Rijnlaan 00203,1930,120.0,108,225000.0,225000.0,311000.0,289000.0,303000.0,350000.0,380000.0,433000.0,573000.0,569000.0
Waalstraat 00203,1919,90.0,64,163000.0,161000.0,166000.0,211000.0,259000.0,311000.0,333000.0,361000.0,429000.0,436000.0
Jutfaseweg 0203A,1970,0.0,65,,,,,280000.0,317000.0,330000.0,354000.0,390000.0,430000.0
Jutfaseweg 0203B,1970,0.0,51,,,,,221000.0,250000.0,276000.0,302000.0,359000.0,370000.0
Jutfaseweg 0203C,1970,0.0,59,,,,,259000.0,294000.0,320000.0,316000.0,383000.0,446000.0
Jutfaseweg 0203D,1970,0.0,51,,,187000.0,192000.0,221000.0,250000.0,276000.0,302000.0,374000.0,375000.0
Jutfaseweg 0203E,1970,0.0,65,,,233000.0,233000.0,269000.0,308000.0,342000.0,375000.0,404000.0,457000.0
Jutfaseweg 0203G,1970,0.0,45,,,170000.0,173000.0,199000.0,226000.0,249000.0,272000.0,356000.0,357000.0
Jutfaseweg 00204,1970,0.0,50,,,190000.0,194000.0,224000.0,253000.0,282000.0,307000.0,353000.0,364000.0
Merwedekade 00204,1919,78.0,76,293000.0,187000.0,281000.0,290000.0,310000.0,326000.0,358000.0,423000.0,444000.0,431000.0
Rijnlaan 00204,1934,111.0,123,319000.0,320000.0,345000.0,364000.0,403000.0,421000.0,463000.0,509000.0,651000.0,628000.0
Waalstraat 00204,1981,0.0,91,191000.0,192000.0,193000.0,209000.0,241000.0,267000.0,292000.0,303000.0,366000.0,330000.0
Jutfaseweg 0204A,1970,0.0,46,,,,,205000.0,232000.0,256000.0,279000.0,335000.0,345000.0
Jutfaseweg 0204B,1970,0.0,41,,,158000.0,153000.0,177000.0,214000.0,253000.0,290000.0,328000.0,338000.0
Jutfaseweg 0204C,1970,0.0,52,,,196000.0,201000.0,232000.0,263000.0,305000.0,347000.0,385000.0,388000.0
Jutfaseweg 0204D,1970,0.0,34,,,132000.0,133000.0,153000.0,173000.0,185000.0,203000.0,288000.0,297000.0
Jutfaseweg 0204E,1970,0.0,52,,,197000.0,202000.0,233000.0,264000.0,307000.0,334000.0,399000.0,401000.0
Jutfaseweg 0204G,1970,0.0,57,,,212000.0,219000.0,253000.0,286000.0,316000.0,345000.0,402000.0,423000.0
Jutfaseweg 0204H,1970,0.0,61,,,225000.0,224000.0,259000.0,296000.0,328000.0,359000.0,385000.0,427000.0
Jutfaseweg 0204J,1970,0.0,53,,,201000.0,206000.0,238000.0,269000.0,296000.0,323000.0,390000.0,396000.0
Jutfaseweg 00205,1970,0.0,45,,,170000.0,173000.0,200000.0,226000.0,249000.0,272000.0,356000.0,357000.0
Merwedekade 00205,1919,114.0,99,319000.0,204000.0,329000.0,351000.0,388000.0,436000.0,480000.0,547000.0,597000.0,573000.0
Rijnlaan 00205,1930,119.0,117,228000.0,228000.0,331000.0,354000.0,396000.0,402000.0,409000.0,491000.0,601000.0,591000.0
Waalstraat 00205,1919,90.0,69,163000.0,163000.0,172000.0,199000.0,236000.0,268000.0,293000.0,354000.0,445000.0,415000.0
Jutfaseweg 0205A,1970,0.0,69,,,251000.0,263000.0,304000.0,344000.0,380000.0,415000.0,442000.0,497000.0
Jutfaseweg 0205B,1970,0.0,52,,,,,230000.0,260000.0,287000.0,314000.0,371000.0,398000.0
Jutfaseweg 0205C,1970,0.0,64,,,,,273000.0,313000.0,346000.0,379000.0,396000.0,449000.0
Jutfaseweg 0205D,1970,0.0,52,,,,,230000.0,260000.0,287000.0,314000.0,372000.0,385000.0
Jutfaseweg 0205E,1970,0.0,69,,,251000.0,263000.0,304000.0,344000.0,382000.0,417000.0,456000.0,511000.0
Jutfaseweg 0205G,1970,0.0,45,,,170000.0,173000.0,200000.0,226000.0,249000.0,272000.0,356000.0,340000.0
Jutfaseweg 00206,1904,350.0,214,,,,,,572000.0,599000.0,621000.0,719000.0,733000.0
Merwedekade 00206,1919,0.0,102,319000.0,204000.0,329000.0,357000.0,395000.0,443000.0,486000.0,553000.0,615000.0,591000.0
Rijnlaan 00206,1931,106.0,110,213000.0,213000.0,247000.0,371000.0,409000.0,461000.0,491000.0,490000.0,569000.0,552000.0
Waalstraat 00206,1981,0.0,91,191000.0,192000.0,193000.0,209000.0,241000.0,267000.0,292000.0,303000.0,366000.0,330000.0
Jutfaseweg 00207,1989,160.0,112,212000.0,212000.0,304000.0,315000.0,327000.0,368000.0,404000.0,433000.0,557000.0,559000.0
Merwedekade 00207,1919,0.0,102,356000.0,227000.0,401000.0,413000.0,443000.0,468000.0,516000.0,609000.0,603000.0,579000.0
Rijnlaan 00207,1930,118.0,110,227000.0,227000.0,309000.0,330000.0,396000.0,402000.0,409000.0,485000.0,599000.0,589000.0
Waalstraat 00207,1919,89.0,69,162000.0,162000.0,172000.0,198000.0,236000.0,267000.0,292000.0,354000.0,444000.0,414000.0
Jutfaseweg 0207A,1989,120.0,112,219000.0,219000.0,303000.0,313000.0,327000.0,368000.0,404000.0,433000.0,520000.0,522000.0
Jutfaseweg 0207B,1989,122.0,112,220000.0,220000.0,282000.0,293000.0,305000.0,343000.0,382000.0,412000.0,516000.0,518000.0
Jutfaseweg 00208,1989,0.0,84,171000.0,169000.0,189000.0,225000.0,277000.0,305000.0,337000.0,358000.0,391000.0,377000.0
Merwedekade 00208,1919,0.0,83,206000.0,207000.0,203000.0,225000.0,259000.0,276000.0,301000.0,320000.0,454000.0,411000.0
Merwedekade 208-BS,1919,0.0,96,227000.0,228000.0,263000.0,255000.0,294000.0,328000.0,358000.0,358000.0,488000.0,461000.0
Rijnlaan 00208,1931,104.0,104,157000.0,157000.0,205000.0,220000.0,262000.0,267000.0,282000.0,330000.0,422000.0,458000.0
Waalstraat 00208,1981,0.0,53,148000.0,149000.0,153000.0,175000.0,191000.0,213000.0,232000.0,258000.0,275000.0,254000.0
Jutfaseweg 0208A,1989,0.0,84,171000.0,169000.0,189000.0,225000.0,277000.0,305000.0,337000.0,358000.0,391000.0,377000.0
Jutfaseweg 0208B,1989,0.0,84,171000.0,169000.0,189000.0,237000.0,277000.0,319000.0,338000.0,372000.0,426000.0,398000.0
Jutfaseweg 0208C,1989,0.0,84,171000.0,169000.0,189000.0,225000.0,277000.0,305000.0,337000.0,358000.0,391000.0,377000.0
Jutfaseweg 0208D,1989,0.0,84,171000.0,169000.0,189000.0,225000.0,277000.0,305000.0,337000.0,358000.0,391000.0,377000.0
Jutfaseweg 0208E,1989,0.0,84,171000.0,169000.0,189000.0,225000.0,277000.0,305000.0,337000.0,358000.0,391000.0,377000.0
Jutfaseweg 00209,1989,108.0,122,220000.0,220000.0,290000.0,301000.0,318000.0,357000.0,401000.0,433000.0,520000.0,537000.0
Merwedekade 00209,1919,0.0,114,230000.0,231000.0,248000.0,270000.0,312000.0,331000.0,361000.0,417000.0,565000.0,536000.0
Merwedekade 209-BS,1919,0.0,94,227000.0,228000.0,263000.0,255000.0,294000.0,328000.0,358000.0,351000.0,483000.0,452000.0
Rijnlaan 00209,1930,117.0,107,229000.0,229000.0,314000.0,334000.0,394000.0,400000.0,407000.0,482000.0,598000.0,586000.0
Waalstraat 00209,1919,85.0,69,160000.0,160000.0,169000.0,196000.0,233000.0,265000.0,290000.0,351000.0,438000.0,409000.0
Jutfaseweg 0209A,1989,106.0,112,226000.0,226000.0,259000.0,283000.0,295000.0,332000.0,355000.0,384000.0,470000.0,482000.0
Jutfaseweg 0209B,1989,106.0,112,226000.0,226000.0,289000.0,283000.0,295000.0,332000.0,372000.0,401000.0,499000.0,501000.0
Jutfaseweg 0209C,1989,147.0,112,246000.0,246000.0,332000.0,339000.0,352000.0,397000.0,440000.0,473000.0,570000.0,597000.0
Jutfaseweg 00210,1930,273.0,135,463000.0,464000.0,475000.0,,483000.0,493000.0,525000.0,540000.0,603000.0,674000.0
Merwedekade 00210,1919,0.0,83,206000.0,207000.0,203000.0,225000.0,259000.0,276000.0,301000.0,320000.0,454000.0,411000.0
Merwedekade 210-BS,1919,0.0,96,227000.0,228000.0,263000.0,255000.0,294000.0,328000.0,358000.0,358000.0,488000.0,461000.0
Rijnlaan 00210,1931,78.0,109,202000.0,202000.0,236000.0,295000.0,372000.0,419000.0,421000.0,420000.0,483000.0,491000.0
Jutfaseweg 00211,1930,276.0,150,484000.0,485000.0,496000.0,509000.0,523000.0,533000.0,569000.0,584000.0,633000.0,716000.0
Merwedekade 00211,1919,0.0,114,263000.0,264000.0,290000.0,319000.0,367000.0,390000.0,426000.0,417000.0,565000.0,536000.0
Merwedekade 211-BS,1919,0.0,94,227000.0,228000.0,263000.0,255000.0,294000.0,328000.0,358000.0,351000.0,483000.0,452000.0
Rijnlaan 00211,1930,120.0,117,237000.0,237000.0,325000.0,348000.0,350000.0,375000.0,380000.0,425000.0,577000.0,571000.0
Waalstraat 00211,1919,86.0,69,160000.0,160000.0,170000.0,196000.0,234000.0,265000.0,290000.0,352000.0,440000.0,410000.0
Merwedekade 00212,1919,0.0,83,206000.0,207000.0,203000.0,225000.0,259000.0,276000.0,301000.0,320000.0,454000.0,411000.0
Merwedekade 212-BS,1919,0.0,96,227000.0,228000.0,263000.0,255000.0,294000.0,328000.0,358000.0,358000.0,488000.0,461000.0
Rijnlaan 00212,1931,72.0,105,209000.0,209000.0,244000.0,293000.0,371000.0,355000.0,378000.0,407000.0,509000.0,465000.0
Merwedekade 00213,1919,0.0,114,263000.0,264000.0,290000.0,319000.0,367000.0,390000.0,426000.0,417000.0,565000.0,536000.0
Merwedekade 213-BS,1919,0.0,94,234000.0,235000.0,272000.0,264000.0,304000.0,339000.0,370000.0,351000.0,483000.0,452000.0
Rijnlaan 00213,1933,119.0,107,254000.0,255000.0,317000.0,347000.0,397000.0,429000.0,463000.0,482000.0,598000.0,586000.0
Waalstraat 00213,1919,80.0,69,156000.0,156000.0,165000.0,192000.0,229000.0,261000.0,286000.0,348000.0,432000.0,402000.0
Merwedekade 00214,1919,0.0,83,192000.0,193000.0,180000.0,197000.0,227000.0,242000.0,264000.0,320000.0,454000.0,411000.0
Merwedekade 214-BS,1919,0.0,96,215000.0,216000.0,246000.0,238000.0,275000.0,306000.0,334000.0,358000.0,488000.0,461000.0
Rijnlaan 00214,1931,74.0,92,195000.0,195000.0,235000.0,299000.0,328000.0,369000.0,320000.0,409000.0,491000.0,495000.0
Merwedekade 00215,1919,0.0,114,263000.0,264000.0,290000.0,319000.0,367000.0,390000.0,426000.0,417000.0,565000.0,536000.0
Merwedekade 215-BS,1919,0.0,94,231000.0,232000.0,267000.0,260000.0,299000.0,334000.0,364000.0,351000.0,483000.0,452000.0
Rijnlaan 00215,1933,115.0,116,311000.0,312000.0,338000.0,365000.0,419000.0,454000.0,491000.0,498000.0,565000.0,571000.0
Waalstraat 00215,1919,86.0,71,161000.0,161000.0,171000.0,199000.0,236000.0,268000.0,294000.0,356000.0,444000.0,419000.0
Merwedekade 00216,1919,0.0,102,330000.0,211000.0,352000.0,362000.0,388000.0,409000.0,451000.0,531000.0,587000.0,563000.0
Rijnlaan 00216,1931,76.0,109,226000.0,226000.0,264000.0,312000.0,327000.0,357000.0,392000.0,410000.0,539000.0,527000.0
Merwedekade 00217,1931,98.0,126,324000.0,330000.0,421000.0,460000.0,466000.0,499000.0,529000.0,551000.0,655000.0,644000.0
Rijnlaan 00217,1933,116.0,108,255000.0,256000.0,315000.0,344000.0,394000.0,427000.0,364000.0,575000.0,651000.0,627000.0
Jutfaseweg 00218,1930,57.0,95,190000.0,190000.0,196000.0,227000.0,250000.0,282000.0,310000.0,406000.0,474000.0,459000.0
Merwedekade 00218,1931,99.0,110,325000.0,331000.0,421000.0,493000.0,494000.0,531000.0,565000.0,582000.0,636000.0,556000.0
Rijnlaan 00218,1934,92.0,103,256000.0,257000.0,301000.0,350000.0,365000.0,412000.0,450000.0,467000.0,583000.0,571000.0
Jutfaseweg 00219,1800,,42,,,,,,,,,,310000.0
Merwedekade 00219,1931,99.0,126,325000.0,331000.0,421000.0,493000.0,494000.0,531000.0,565000.0,582000.0,709000.0,642000.0
Rijnlaan 00219,1933,116.0,116,264000.0,265000.0,331000.0,363000.0,417000.0,452000.0,488000.0,495000.0,636000.0,615000.0
Waalstraat 00219,1919,130.0,65,175000.0,186000.0,191000.0,238000.0,287000.0,341000.0,363000.0,401000.0,484000.0,467000.0
Jutfaseweg 0219A,1800,,52,,,,,,,,,,347000.0
Jutfaseweg 0219B,1800,,36,,,,,,,,,,287000.0
Jutfaseweg 0219C,1800,,29,,,,,,,,,,257000.0
Jutfaseweg 0219D,1800,,37,,,,,,,,,,291000.0
Jutfaseweg 0219E,1800,,37,,,,,,,,,,291000.0
Jutfaseweg 0219G,1800,,55,,,,,,,,,,371000.0
Jutfaseweg 0219H,1800,,63,,,,,,,,,,419000.0
Jutfaseweg 0219J,1800,,43,,,,,,,,,,314000.0
Jutfaseweg 0219K,1800,,33,,,,,,,,,,275000.0
Merwedekade 00220,1931,99.0,135,343000.0,364000.0,383000.0,441000.0,444000.0,474000.0,502000.0,581000.0,643000.0,565000.0
Rijnlaan 00220,1934,100.0,103,288000.0,289000.0,338000.0,354000.0,370000.0,398000.0,450000.0,498000.0,587000.0,575000.0
Waalstraat 00220,1982,0.0,53,148000.0,149000.0,153000.0,175000.0,191000.0,213000.0,232000.0,258000.0,275000.0,254000.0
Merwedekade 00221,1931,98.0,126,324000.0,330000.0,420000.0,491000.0,492000.0,529000.0,563000.0,580000.0,719000.0,639000.0
Rijnlaan 00221,1933,115.0,112,304000.0,305000.0,339000.0,353000.0,405000.0,439000.0,512000.0,480000.0,627000.0,598000.0
Waalstraat 00221,1919,101.0,69,170000.0,170000.0,179000.0,205000.0,243000.0,275000.0,300000.0,361000.0,459000.0,429000.0
Jutfaseweg 00222,1920,0.0,36,,,113000.0,129000.0,149000.0,170000.0,250000.0,265000.0,308000.0,293000.0
Merwedekade 00222,1931,0.0,55,165000.0,166000.0,169000.0,175000.0,214000.0,225000.0,233000.0,267000.0,357000.0,370000.0
